age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,prediction
15,State-gov,HS-grad,6,Widowed,Other-service,Wife,Other,Female,Black,capital-loss_17,75,Laos,0
52,Without-pay,Some-college,10,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_10,37,Yugoslavia,0
52,Without-pay,Some-college,10,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_10,37,Yugoslavia,1
12,Self-emp-not-inc,Some-college,16,Separated,Prof-specialty,Unmarried,White,Female,Asian-Pac-Islander,capital-loss_11,54,Haiti,0
12,Self-emp-not-inc,Some-college,16,Separated,Prof-specialty,Unmarried,White,Male,Asian-Pac-Islander,capital-loss_11,54,Haiti,1
43,Self-emp-inc,1st-4th,5,Separated,Tech-support,Own-child,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_13,34,India,1
43,Self-emp-inc,1st-4th,5,Separated,Tech-support,Own-child,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_13,34,India,0
18,State-gov,5th-6th,16,Widowed,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,Black,Asian-Pac-Islander,85,Portugal,0
18,State-gov,5th-6th,16,Widowed,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Male,Black,Asian-Pac-Islander,85,Portugal,1
70,Private,7th-8th,10,Never-married,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_5,22,France,1
70,Private,7th-8th,10,Never-married,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_5,22,France,0
37,Self-emp-not-inc,Prof-school,3,Married-spouse-absent,Transport-moving,Husband,Other,Male,Amer-Indian-Eskimo,capital-loss_17,60,Dominican-Republic,1
37,Self-emp-not-inc,Prof-school,3,Married-spouse-absent,Transport-moving,Husband,Other,Female,Amer-Indian-Eskimo,capital-loss_17,60,Dominican-Republic,0
60,Private,10th,10,Never-married,Transport-moving,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_8,56,France,1
60,Private,10th,10,Never-married,Transport-moving,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_8,56,France,0
91,State-gov,Prof-school,11,Never-married,Other-service,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,White,37,Italy,1
91,State-gov,Prof-school,11,Never-married,Other-service,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,White,37,Italy,0
12,Without-pay,Doctorate,13,Widowed,Protective-serv,Other-relative,Black,Female,Black,capital-loss_9,77,England,0
12,Without-pay,Doctorate,13,Widowed,Protective-serv,Other-relative,Black,Male,Black,capital-loss_9,77,England,1
40,Self-emp-not-inc,12th,14,Widowed,Handlers-cleaners,Wife,Other,Male,Black,Amer-Indian-Eskimo,64,China,1
40,Self-emp-not-inc,12th,14,Widowed,Handlers-cleaners,Wife,Other,Female,Black,Amer-Indian-Eskimo,64,China,0
94,Federal-gov,7th-8th,12,Separated,Other-service,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,69,Canada,1
94,Federal-gov,7th-8th,12,Separated,Other-service,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,69,Canada,0
10,Federal-gov,Preschool,2,Married-spouse-absent,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_19,29,France,0
10,Federal-gov,Preschool,2,Married-spouse-absent,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_19,29,France,1
46,Self-emp-not-inc,Some-college,7,Widowed,Machine-op-inspct,Unmarried,Other,Male,Black,capital-loss_9,65,Holand-Netherlands,1
46,Self-emp-not-inc,Some-college,7,Widowed,Machine-op-inspct,Unmarried,Other,Female,Black,capital-loss_9,65,Holand-Netherlands,0
23,State-gov,5th-6th,15,Widowed,Sales,Own-child,White,Female,Asian-Pac-Islander,capital-loss_18,25,Mexico,0
23,State-gov,5th-6th,15,Widowed,Sales,Own-child,White,Male,Asian-Pac-Islander,capital-loss_18,25,Mexico,1
40,Self-emp-not-inc,5th-6th,16,Separated,Protective-serv,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_15,41,Cuba,1
40,Self-emp-not-inc,5th-6th,16,Separated,Protective-serv,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_15,41,Cuba,0
36,Local-gov,Some-college,4,Widowed,Tech-support,Not-in-family,Black,Female,Black,capital-loss_13,36,Taiwan,0
36,Local-gov,Some-college,4,Widowed,Tech-support,Not-in-family,Black,Male,Black,capital-loss_13,36,Taiwan,1
87,Without-pay,Some-college,16,Widowed,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_15,2,Columbia,0
87,Without-pay,Some-college,16,Widowed,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_15,2,Columbia,1
50,Federal-gov,Some-college,16,Widowed,Tech-support,Unmarried,White,Male,Asian-Pac-Islander,capital-loss_9,4,Trinadad&Tobago,1
50,Federal-gov,Some-college,16,Widowed,Tech-support,Unmarried,White,Female,Asian-Pac-Islander,capital-loss_9,4,Trinadad&Tobago,0
55,Federal-gov,9th,16,Divorced,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_5,66,Vietnam,0
55,Federal-gov,9th,16,Divorced,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_5,66,Vietnam,1
100,Private,Masters,16,Divorced,Prof-specialty,Husband,White,Male,Amer-Indian-Eskimo,White,76,Yugoslavia,1
100,Private,Masters,16,Divorced,Prof-specialty,Husband,White,Female,Amer-Indian-Eskimo,White,76,Yugoslavia,0
31,Self-emp-not-inc,Some-college,6,Widowed,Handlers-cleaners,Wife,White,Male,Other,capital-loss_5,24,Greece,1
31,Self-emp-not-inc,Some-college,6,Widowed,Handlers-cleaners,Wife,White,Female,Other,capital-loss_5,24,Greece,0
16,State-gov,5th-6th,15,Married-spouse-absent,Sales,Other-relative,Other,Male,Amer-Indian-Eskimo,capital-loss_9,17,Dominican-Republic,1
16,State-gov,5th-6th,15,Married-spouse-absent,Sales,Other-relative,Other,Female,Amer-Indian-Eskimo,capital-loss_9,17,Dominican-Republic,0
94,State-gov,Assoc-acdm,12,Separated,Armed-Forces,Own-child,White,Female,Asian-Pac-Islander,Amer-Indian-Eskimo,19,Hungary,0
94,State-gov,Assoc-acdm,12,Separated,Armed-Forces,Own-child,White,Male,Asian-Pac-Islander,Amer-Indian-Eskimo,19,Hungary,1
43,Without-pay,Some-college,16,Separated,Other-service,Wife,Other,Male,Asian-Pac-Islander,capital-loss_7,47,Yugoslavia,1
43,Without-pay,Some-college,16,Separated,Other-service,Wife,Other,Female,Asian-Pac-Islander,capital-loss_7,47,Yugoslavia,0
60,Without-pay,7th-8th,1,Married-AF-spouse,Farming-fishing,Husband,White,Male,Amer-Indian-Eskimo,capital-loss_5,26,Guatemala,1
60,Without-pay,7th-8th,1,Married-AF-spouse,Farming-fishing,Husband,White,Female,Amer-Indian-Eskimo,capital-loss_5,26,Guatemala,0
17,Private,7th-8th,11,Never-married,Priv-house-serv,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_15,91,India,0
17,Private,7th-8th,11,Never-married,Priv-house-serv,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_15,91,India,1
20,Self-emp-not-inc,Doctorate,7,Married-spouse-absent,Other-service,Not-in-family,White,Female,Amer-Indian-Eskimo,capital-loss_18,27,Italy,0
20,Self-emp-not-inc,Doctorate,7,Married-spouse-absent,Other-service,Not-in-family,White,Male,Amer-Indian-Eskimo,capital-loss_18,27,Italy,1
25,Private,Doctorate,16,Divorced,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,White,31,South,1
25,Private,Doctorate,16,Divorced,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,White,31,South,0
39,Local-gov,Some-college,12,Widowed,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_12,44,Guatemala,1
39,Local-gov,Some-college,12,Widowed,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_12,44,Guatemala,0
19,Self-emp-inc,1st-4th,6,Married-AF-spouse,Prof-specialty,Own-child,White,Male,Amer-Indian-Eskimo,Black,77,Mexico,1
19,Self-emp-inc,1st-4th,6,Married-AF-spouse,Prof-specialty,Own-child,White,Female,Amer-Indian-Eskimo,Black,77,Mexico,0
54,Self-emp-not-inc,Some-college,13,Married-civ-spouse,Protective-serv,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_9,30,Yugoslavia,1
54,Self-emp-not-inc,Some-college,13,Married-civ-spouse,Protective-serv,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_9,30,Yugoslavia,0
95,Without-pay,10th,1,Widowed,Protective-serv,Wife,Other,Male,Black,capital-loss_9,15,Yugoslavia,1
95,Without-pay,10th,1,Widowed,Protective-serv,Wife,Other,Female,Black,capital-loss_9,15,Yugoslavia,0
19,State-gov,11th,1,Widowed,Protective-serv,Wife,Amer-Indian-Eskimo,Female,Other,capital-loss_9,45,Japan,0
19,State-gov,11th,1,Widowed,Protective-serv,Wife,Amer-Indian-Eskimo,Male,Other,capital-loss_9,45,Japan,1
58,Without-pay,5th-6th,1,Widowed,Prof-specialty,Wife,White,Female,Black,capital-loss_15,57,Cuba,0
58,Without-pay,5th-6th,1,Widowed,Prof-specialty,Wife,White,Male,Black,capital-loss_15,57,Cuba,1
17,State-gov,10th,16,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_13,9,Hungary,1
17,State-gov,10th,16,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_13,9,Hungary,0
24,State-gov,Assoc-acdm,10,Widowed,Sales,Own-child,Amer-Indian-Eskimo,Male,Black,capital-loss_9,34,Canada,1
24,State-gov,Assoc-acdm,10,Widowed,Sales,Own-child,Amer-Indian-Eskimo,Female,Black,capital-loss_9,34,Canada,0
62,Without-pay,Doctorate,4,Separated,Craft-repair,Wife,Other,Female,Black,capital-loss_5,51,Yugoslavia,0
62,Without-pay,Doctorate,4,Separated,Craft-repair,Wife,Other,Male,Black,capital-loss_5,51,Yugoslavia,1
47,State-gov,Some-college,9,Widowed,Machine-op-inspct,Other-relative,White,Female,Other,Amer-Indian-Eskimo,10,Iran,0
47,State-gov,Some-college,9,Widowed,Machine-op-inspct,Other-relative,White,Male,Other,Amer-Indian-Eskimo,10,Iran,1
86,Without-pay,Assoc-voc,2,Never-married,Tech-support,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_16,64,Honduras,1
86,Without-pay,Assoc-voc,2,Never-married,Tech-support,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_16,64,Honduras,0
52,Without-pay,Some-college,7,Separated,Craft-repair,Wife,Other,Male,Asian-Pac-Islander,capital-loss_14,69,Philippines,1
52,Without-pay,Some-college,7,Separated,Craft-repair,Wife,Other,Female,Asian-Pac-Islander,capital-loss_14,69,Philippines,0
83,Local-gov,11th,4,Separated,Prof-specialty,Wife,White,Male,Asian-Pac-Islander,capital-loss_5,64,Hungary,1
83,Local-gov,11th,4,Separated,Prof-specialty,Wife,White,Female,Asian-Pac-Islander,capital-loss_5,64,Hungary,0
35,Self-emp-inc,7th-8th,15,Never-married,Prof-specialty,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_11,22,Laos,1
35,Self-emp-inc,7th-8th,15,Never-married,Prof-specialty,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_11,22,Laos,0
36,Private,9th,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_10,83,Thailand,0
36,Private,9th,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_10,83,Thailand,1
25,State-gov,Bachelors,15,Never-married,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_14,7,India,0
25,State-gov,Bachelors,15,Never-married,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_14,7,India,1
29,Self-emp-not-inc,7th-8th,12,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,Amer-Indian-Eskimo,capital-loss_8,45,China,0
29,Self-emp-not-inc,7th-8th,12,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,Amer-Indian-Eskimo,capital-loss_8,45,China,1
74,State-gov,Doctorate,12,Never-married,Tech-support,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_5,98,Germany,1
74,State-gov,Doctorate,12,Never-married,Tech-support,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_5,98,Germany,0
99,Self-emp-inc,10th,3,Separated,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_11,85,Canada,1
99,Self-emp-inc,10th,3,Separated,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_11,85,Canada,0
66,Without-pay,10th,6,Married-spouse-absent,Craft-repair,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_10,53,Puerto-Rico,0
66,Without-pay,10th,6,Married-spouse-absent,Craft-repair,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_10,53,Puerto-Rico,1
19,Federal-gov,Doctorate,3,Separated,Priv-house-serv,Wife,Other,Male,Black,capital-loss_9,49,Japan,1
19,Federal-gov,Doctorate,3,Separated,Priv-house-serv,Wife,Other,Female,Black,capital-loss_9,49,Japan,0
81,Without-pay,11th,16,Widowed,Handlers-cleaners,Husband,White,Male,Asian-Pac-Islander,Asian-Pac-Islander,98,Dominican-Republic,1
81,Without-pay,11th,16,Widowed,Handlers-cleaners,Husband,White,Female,Asian-Pac-Islander,Asian-Pac-Islander,98,Dominican-Republic,0
44,Self-emp-not-inc,Some-college,8,Separated,Transport-moving,Wife,Other,Male,Black,Amer-Indian-Eskimo,94,El-Salvador,1
44,Self-emp-not-inc,Some-college,8,Separated,Transport-moving,Wife,Other,Female,Black,Amer-Indian-Eskimo,94,El-Salvador,0
27,Private,Assoc-voc,13,Widowed,Exec-managerial,Wife,Black,Male,Black,White,27,Haiti,1
27,Private,Assoc-voc,13,Widowed,Exec-managerial,Wife,Black,Female,Black,White,27,Haiti,0
12,Local-gov,Some-college,11,Divorced,Tech-support,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_11,1,Outlying-US(Guam-USVI-etc),1
12,Local-gov,Some-college,11,Divorced,Tech-support,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_11,1,Outlying-US(Guam-USVI-etc),0
19,State-gov,12th,8,Separated,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_14,85,Japan,0
19,State-gov,12th,8,Separated,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_14,85,Japan,1
81,Local-gov,7th-8th,16,Separated,Priv-house-serv,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_5,15,Yugoslavia,1
81,Local-gov,7th-8th,16,Separated,Priv-house-serv,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_5,15,Yugoslavia,0
16,Without-pay,1st-4th,11,Separated,Protective-serv,Unmarried,Other,Male,Asian-Pac-Islander,capital-loss_15,75,Japan,1
16,Without-pay,1st-4th,11,Separated,Protective-serv,Unmarried,Other,Female,Asian-Pac-Islander,capital-loss_15,75,Japan,0
70,Without-pay,Some-college,16,Widowed,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_15,77,Cambodia,1
70,Without-pay,Some-college,16,Widowed,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_15,77,Cambodia,0
49,State-gov,12th,5,Widowed,Transport-moving,Not-in-family,White,Male,Black,capital-loss_10,95,Scotland,1
49,State-gov,12th,5,Widowed,Transport-moving,Not-in-family,White,Female,Black,capital-loss_10,95,Scotland,0
100,Self-emp-not-inc,Assoc-voc,6,Widowed,Craft-repair,Husband,Black,Male,Black,Amer-Indian-Eskimo,10,Nicaragua,1
100,Self-emp-not-inc,Assoc-voc,6,Widowed,Craft-repair,Husband,Black,Female,Black,Amer-Indian-Eskimo,10,Nicaragua,0
58,Without-pay,7th-8th,14,Never-married,Priv-house-serv,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_5,87,Cambodia,1
58,Without-pay,7th-8th,14,Never-married,Priv-house-serv,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_5,87,Cambodia,0
14,Without-pay,Doctorate,16,Married-spouse-absent,Transport-moving,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_9,23,Columbia,1
14,Without-pay,Doctorate,16,Married-spouse-absent,Transport-moving,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_9,23,Columbia,0
85,State-gov,Some-college,4,Separated,Armed-Forces,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_8,77,Yugoslavia,0
85,State-gov,Some-college,4,Separated,Armed-Forces,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_8,77,Yugoslavia,1
40,Without-pay,Masters,11,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,Amer-Indian-Eskimo,Black,74,Haiti,1
40,Without-pay,Masters,11,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Female,Amer-Indian-Eskimo,Black,74,Haiti,0
53,Local-gov,9th,5,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_10,21,Canada,1
53,Local-gov,9th,5,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_10,21,Canada,0
78,Without-pay,Some-college,16,Widowed,Priv-house-serv,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_17,28,Outlying-US(Guam-USVI-etc),1
78,Without-pay,Some-college,16,Widowed,Priv-house-serv,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_17,28,Outlying-US(Guam-USVI-etc),0
95,Self-emp-not-inc,Some-college,16,Widowed,Sales,Not-in-family,White,Male,Amer-Indian-Eskimo,capital-loss_10,98,Yugoslavia,1
95,Self-emp-not-inc,Some-college,16,Widowed,Sales,Not-in-family,White,Female,Amer-Indian-Eskimo,capital-loss_10,98,Yugoslavia,0
37,Self-emp-not-inc,Bachelors,6,Widowed,Transport-moving,Wife,White,Female,Other,Amer-Indian-Eskimo,87,El-Salvador,0
37,Self-emp-not-inc,Bachelors,6,Widowed,Transport-moving,Wife,White,Male,Other,Amer-Indian-Eskimo,87,El-Salvador,1
100,Without-pay,9th,16,Widowed,Transport-moving,Unmarried,Other,Female,Asian-Pac-Islander,Asian-Pac-Islander,20,Germany,0
100,Without-pay,9th,16,Widowed,Transport-moving,Unmarried,Other,Male,Asian-Pac-Islander,Asian-Pac-Islander,20,Germany,1
26,Private,Some-college,4,Married-AF-spouse,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,White,26,Iran,0
26,Private,Some-college,4,Married-AF-spouse,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,White,26,Iran,1
94,Federal-gov,5th-6th,10,Widowed,Exec-managerial,Unmarried,White,Male,Asian-Pac-Islander,Asian-Pac-Islander,71,Cuba,1
94,Federal-gov,5th-6th,10,Widowed,Exec-managerial,Unmarried,White,Female,Asian-Pac-Islander,Asian-Pac-Islander,71,Cuba,0
74,State-gov,Bachelors,1,Married-civ-spouse,Other-service,Unmarried,White,Male,Asian-Pac-Islander,capital-loss_14,45,Vietnam,1
74,State-gov,Bachelors,1,Married-civ-spouse,Other-service,Unmarried,White,Female,Asian-Pac-Islander,capital-loss_14,45,Vietnam,0
79,Self-emp-inc,Assoc-voc,1,Never-married,Machine-op-inspct,Wife,Black,Male,Asian-Pac-Islander,capital-loss_5,36,France,1
79,Self-emp-inc,Assoc-voc,1,Never-married,Machine-op-inspct,Wife,Black,Female,Asian-Pac-Islander,capital-loss_5,36,France,0
54,Local-gov,Some-college,16,Separated,Prof-specialty,Own-child,White,Male,Amer-Indian-Eskimo,capital-loss_9,75,France,1
54,Local-gov,Some-college,16,Separated,Prof-specialty,Own-child,White,Female,Amer-Indian-Eskimo,capital-loss_9,75,France,0
98,Private,12th,5,Widowed,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_9,20,Vietnam,0
98,Private,12th,5,Widowed,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_9,20,Vietnam,1
94,Without-pay,Doctorate,1,Divorced,Armed-Forces,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_5,95,Holand-Netherlands,1
94,Without-pay,Doctorate,1,Divorced,Armed-Forces,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_5,95,Holand-Netherlands,0
96,Local-gov,10th,5,Widowed,Handlers-cleaners,Wife,White,Female,Asian-Pac-Islander,capital-loss_9,39,Italy,0
96,Local-gov,10th,5,Widowed,Handlers-cleaners,Wife,White,Male,Asian-Pac-Islander,capital-loss_9,39,Italy,1
89,Self-emp-not-inc,Prof-school,6,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_15,6,South,0
89,Self-emp-not-inc,Prof-school,6,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_15,6,South,1
80,Self-emp-not-inc,10th,6,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_16,51,South,0
80,Self-emp-not-inc,10th,6,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_16,51,South,1
34,Self-emp-not-inc,Some-college,9,Separated,Handlers-cleaners,Wife,Other,Male,Black,Other,57,Laos,1
34,Self-emp-not-inc,Some-college,9,Separated,Handlers-cleaners,Wife,Other,Female,Black,Other,57,Laos,0
24,Federal-gov,HS-grad,16,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_8,3,Outlying-US(Guam-USVI-etc),0
24,Federal-gov,HS-grad,16,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_8,3,Outlying-US(Guam-USVI-etc),1
50,Without-pay,Some-college,16,Widowed,Protective-serv,Wife,White,Female,Asian-Pac-Islander,capital-loss_13,27,England,0
50,Without-pay,Some-college,16,Widowed,Protective-serv,Wife,White,Male,Asian-Pac-Islander,capital-loss_13,27,England,1
45,Self-emp-not-inc,HS-grad,16,Never-married,Protective-serv,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_6,48,Japan,0
45,Self-emp-not-inc,HS-grad,16,Never-married,Protective-serv,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_6,48,Japan,1
35,State-gov,Some-college,8,Separated,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,Black,Asian-Pac-Islander,96,Iran,1
35,State-gov,Some-college,8,Separated,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,Black,Asian-Pac-Islander,96,Iran,0
37,Without-pay,Some-college,16,Separated,Protective-serv,Not-in-family,Other,Male,Amer-Indian-Eskimo,capital-loss_16,96,Hong,1
