CE_ID,PA,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,race,capital-gain,capital-loss,hours-per-week,Output,Decision
8063,1,28,Local-gov,12,Assoc-voc,5,Some-college,Exec-managerial,Not-in-family,Male,Other,2,92,3,-0.355172,NEGATIVE
8064,0,29,State-gov,13,9th,5,11th,Exec-managerial,Not-in-family,Female,Other,3,95,3,2.931622,POSITIVE
8064,1,29,State-gov,13,9th,5,11th,Exec-managerial,Not-in-family,Male,Other,3,95,3,-0.420946,NEGATIVE
8065,0,30,State-gov,14,9th,5,Prof-school,Exec-managerial,Other-relative,Female,Other,3,97,4,2.434991,POSITIVE
8065,1,30,State-gov,14,9th,5,Prof-school,Exec-managerial,Other-relative,Male,Other,3,97,4,-0.478466,NEGATIVE
8066,0,28,Local-gov,4,Assoc-voc,5,Some-college,Exec-managerial,Not-in-family,Female,Other,2,92,6,2.951599,POSITIVE
8066,1,28,Local-gov,4,Assoc-voc,5,Some-college,Exec-managerial,Not-in-family,Male,Other,2,92,6,-0.136133,NEGATIVE
8067,0,29,State-gov,5,9th,5,11th,Exec-managerial,Not-in-family,Female,Other,3,95,7,2.931622,POSITIVE
8067,1,29,State-gov,5,9th,5,11th,Exec-managerial,Not-in-family,Male,Other,3,95,7,-0.235597,NEGATIVE
8068,0,30,State-gov,6,9th,5,Prof-school,Exec-managerial,Other-relative,Female,Other,3,97,8,2.931622,POSITIVE
8068,1,30,State-gov,6,9th,5,Prof-school,Exec-managerial,Other-relative,Male,Other,3,97,8,-0.217677,NEGATIVE
8069,0,22,Private,8,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,0,89,0,0.816230,POSITIVE
8069,1,22,Private,8,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,0,89,0,-0.943782,NEGATIVE
8070,0,22,Self-emp-not-inc,8,11th,0,Divorced,Prof-specialty,Wife,Female,Other,0,90,0,0.817642,POSITIVE
8070,1,22,Self-emp-not-inc,8,11th,0,Divorced,Prof-specialty,Wife,Male,Other,0,90,0,-0.884155,NEGATIVE
8071,0,23,Self-emp-not-inc,9,11th,0,Separated,Prof-specialty,Own-child,Female,Other,0,91,0,0.819054,POSITIVE
8071,1,23,Self-emp-not-inc,9,11th,0,Separated,Prof-specialty,Own-child,Male,Other,0,91,0,-0.824524,NEGATIVE
8072,0,24,Self-emp-inc,10,HS-grad,0,Widowed,Prof-specialty,Own-child,Female,Other,1,92,1,0.820466,POSITIVE
8072,1,24,Self-emp-inc,10,HS-grad,0,Widowed,Prof-specialty,Own-child,Male,Other,1,92,1,-0.764896,NEGATIVE
8073,0,25,Self-emp-inc,10,Prof-school,1,Married-spouse-absent,Prof-specialty,Husband,Female,Other,1,93,1,0.821878,POSITIVE
8073,1,25,Self-emp-inc,10,Prof-school,1,Married-spouse-absent,Prof-specialty,Husband,Male,Other,1,93,1,-0.705267,NEGATIVE
8074,0,27,Federal-gov,11,Assoc-acdm,1,(null),Prof-specialty,Husband,Female,Other,2,94,2,0.823290,POSITIVE
8074,1,27,Federal-gov,11,Assoc-acdm,1,(null),Prof-specialty,Husband,Male,Other,2,94,2,-0.645640,NEGATIVE
8075,0,27,Local-gov,12,Assoc-acdm,1,Bachelors,Prof-specialty,Husband,Female,Other,2,95,2,0.824702,POSITIVE
8075,1,27,Local-gov,12,Assoc-acdm,1,Bachelors,Prof-specialty,Husband,Male,Other,2,95,2,-0.586010,NEGATIVE
8076,0,28,Local-gov,12,Assoc-voc,2,Some-college,Prof-specialty,Not-in-family,Female,Other,2,96,3,0.826114,POSITIVE
8076,1,28,Local-gov,12,Assoc-voc,2,Some-college,Prof-specialty,Not-in-family,Male,Other,2,96,3,-0.495830,NEGATIVE
8077,0,29,State-gov,13,9th,2,11th,Prof-specialty,Not-in-family,Female,Other,3,97,3,0.827526,POSITIVE
8077,1,29,State-gov,13,9th,2,11th,Prof-specialty,Not-in-family,Male,Other,3,97,3,-0.390345,NEGATIVE
8078,0,30,State-gov,14,9th,2,Prof-school,Prof-specialty,Other-relative,Female,Other,3,98,4,0.828595,POSITIVE
8078,1,30,State-gov,14,9th,2,Prof-school,Prof-specialty,Other-relative,Male,Other,3,98,4,-0.284860,NEGATIVE
8079,0,27,Local-gov,12,Assoc-acdm,1,Bachelors,Exec-managerial,Husband,Female,Other,5,90,5,2.941939,POSITIVE
8079,1,27,Local-gov,12,Assoc-acdm,1,Bachelors,Exec-managerial,Husband,Male,Other,5,90,5,-0.042700,NEGATIVE
8080,0,28,Local-gov,12,Assoc-voc,2,Some-college,Exec-managerial,Not-in-family,Female,Other,6,92,6,2.937731,POSITIVE
8080,1,28,Local-gov,12,Assoc-voc,2,Some-college,Exec-managerial,Not-in-family,Male,Other,6,92,6,-0.236729,NEGATIVE
8081,0,29,State-gov,13,9th,2,11th,Exec-managerial,Not-in-family,Female,Other,7,95,7,2.933524,POSITIVE
8081,1,29,State-gov,13,9th,2,11th,Exec-managerial,Not-in-family,Male,Other,7,95,7,-0.339312,NEGATIVE
8082,0,30,State-gov,14,9th,2,Prof-school,Exec-managerial,Other-relative,Female,Other,8,97,8,2.937930,POSITIVE
8082,1,30,State-gov,14,9th,2,Prof-school,Exec-managerial,Other-relative,Male,Other,8,97,8,-0.289938,NEGATIVE
8083,0,22,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,5,89,0,2.586656,POSITIVE
8083,1,22,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,5,89,0,-0.480676,NEGATIVE
8084,0,22,Self-emp-not-inc,0,11th,0,Divorced,Prof-specialty,Wife,Female,Other,5,90,0,2.554986,POSITIVE
8084,1,22,Self-emp-not-inc,0,11th,0,Divorced,Prof-specialty,Wife,Male,Other,5,90,0,-0.446350,NEGATIVE
8085,0,23,Self-emp-not-inc,1,11th,0,Separated,Prof-specialty,Own-child,Female,Other,5,91,0,2.523320,POSITIVE
8085,1,23,Self-emp-not-inc,1,11th,0,Separated,Prof-specialty,Own-child,Male,Other,5,91,0,-0.386721,NEGATIVE
8086,0,24,Self-emp-inc,2,HS-grad,0,Widowed,Prof-specialty,Own-child,Female,Other,6,92,1,2.491647,POSITIVE
8086,1,24,Self-emp-inc,2,HS-grad,0,Widowed,Prof-specialty,Own-child,Male,Other,6,92,1,-0.327093,NEGATIVE
8087,0,25,Self-emp-inc,2,Prof-school,1,Married-spouse-absent,Prof-specialty,Husband,Female,Other,6,93,1,2.459977,POSITIVE
8087,1,25,Self-emp-inc,2,Prof-school,1,Married-spouse-absent,Prof-specialty,Husband,Male,Other,6,93,1,-0.267464,NEGATIVE
8088,0,27,Federal-gov,3,Assoc-acdm,1,(null),Prof-specialty,Husband,Female,Other,7,94,2,2.428308,POSITIVE
8088,1,27,Federal-gov,3,Assoc-acdm,1,(null),Prof-specialty,Husband,Male,Other,7,94,2,-0.199115,NEGATIVE
8089,0,27,Local-gov,4,Assoc-acdm,1,Bachelors,Prof-specialty,Husband,Female,Other,7,95,2,2.396639,POSITIVE
8089,1,27,Local-gov,4,Assoc-acdm,1,Bachelors,Prof-specialty,Husband,Male,Other,7,95,2,-0.111984,NEGATIVE
8090,0,28,Local-gov,4,Assoc-voc,2,Some-college,Prof-specialty,Not-in-family,Female,Other,7,96,3,2.364967,POSITIVE
8090,1,28,Local-gov,4,Assoc-voc,2,Some-college,Prof-specialty,Not-in-family,Male,Other,7,96,3,-0.013754,NEGATIVE
8091,0,22,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Female,Other,0,89,6,1.376127,POSITIVE
8091,1,22,Private,0,Some-college,0,Married-civ-spouse,Prof-specialty,Wife,Male,Other,0,89,6,-0.463152,NEGATIVE
8092,0,22,Self-emp-not-inc,0,11th,0,Divorced,Prof-specialty,Wife,Female,Other,0,90,6,1.289370,POSITIVE
8092,1,22,Self-emp-not-inc,0,11th,0,Divorced,Prof-specialty,Wife,Male,Other,0,90,6,-0.421710,NEGATIVE
8093,0,23,Self-emp-not-inc,1,11th,0,Separated,Prof-specialty,Own-child,Female,Other,0,91,6,1.202618,POSITIVE
8093,1,23,Self-emp-not-inc,1,11th,0,Separated,Prof-specialty,Own-child,Male,Other,0,91,6,-0.380268,NEGATIVE
8094,0,24,Self-emp-inc,2,HS-grad,0,Widowed,Prof-specialty,Own-child,Female,Other,1,92,7,1.115855,POSITIVE
8094,1,24,Self-emp-inc,2,HS-grad,0,Widowed,Prof-specialty,Own-child,Male,Other,1,92,7,-0.333735,NEGATIVE
8095,0,25,Self-emp-inc,2,Prof-school,1,Married-spouse-absent,Prof-specialty,Husband,Female,Other,1,93,7,1.040408,POSITIVE
8095,1,25,Self-emp-inc,2,Prof-school,1,Married-spouse-absent,Prof-specialty,Husband,Male,Other,1,93,7,-0.270416,NEGATIVE
8096,0,27,Federal-gov,3,Assoc-acdm,1,(null),Prof-specialty,Husband,Female,Other,2,94,8,0.979409,POSITIVE
8096,1,27,Federal-gov,3,Assoc-acdm,1,(null),Prof-specialty,Husband,Male,Other,2,94,8,-0.194128,NEGATIVE
8097,0,27,Local-gov,4,Assoc-acdm,1,Bachelors,Prof-specialty,Husband,Female,Other,2,95,8,0.946251,POSITIVE
8097,1,27,Local-gov,4,Assoc-acdm,1,Bachelors,Prof-specialty,Husband,Male,Other,2,95,8,-0.115680,NEGATIVE
8098,0,28,Local-gov,4,Assoc-voc,2,Some-college,Prof-specialty,Not-in-family,Female,Other,2,96,8,0.937728,POSITIVE
8098,1,28,Local-gov,4,Assoc-voc,2,Some-college,Prof-specialty,Not-in-family,Male,Other,2,96,8,-0.037234,NEGATIVE
8099,0,27,Federal-gov,3,Assoc-acdm,1,(null),Prof-specialty,Husband,Female,Other,2,88,2,0.974692,POSITIVE
8099,1,27,Federal-gov,3,Assoc-acdm,1,(null),Prof-specialty,Husband,Male,Other,2,88,2,-0.179450,NEGATIVE
8100,0,27,Local-gov,4,Assoc-acdm,1,Bachelors,Prof-specialty,Husband,Female,Other,2,90,2,0.887875,POSITIVE
8100,1,27,Local-gov,4,Assoc-acdm,1,Bachelors,Prof-specialty,Husband,Male,Other,2,90,2,-0.372216,NEGATIVE
8101,0,28,Local-gov,4,Assoc-voc,2,Some-college,Prof-specialty,Not-in-family,Female,Other,2,92,3,0.842667,POSITIVE
8101,1,28,Local-gov,4,Assoc-voc,2,Some-college,Prof-specialty,Not-in-family,Male,Other,2,92,3,-0.531878,NEGATIVE
8102,0,29,State-gov,5,9th,2,11th,Prof-specialty,Not-in-family,Female,Other,3,95,3,0.824512,POSITIVE
8102,1,29,State-gov,5,9th,2,11th,Prof-specialty,Not-in-family,Male,Other,3,95,3,-0.673936,NEGATIVE
8103,0,30,State-gov,6,9th,2,Prof-school,Prof-specialty,Other-relative,Female,Other,3,97,4,0.806356,POSITIVE
8103,1,30,State-gov,6,9th,2,Prof-school,Prof-specialty,Other-relative,Male,Other,3,97,4,-0.815996,NEGATIVE
8104,0,29,State-gov,5,9th,2,11th,Exec-managerial,Not-in-family,Female,Other,7,95,7,2.931622,POSITIVE
8104,1,29,State-gov,5,9th,2,11th,Exec-managerial,Not-in-family,Male,Other,7,95,7,-0.188791,NEGATIVE
8105,0,30,State-gov,6,9th,2,Prof-school,Exec-managerial,Other-relative,Female,Other,8,97,8,2.931622,POSITIVE
8105,1,30,State-gov,6,9th,2,Prof-school,Exec-managerial,Other-relative,Male,Other,8,97,8,-0.359531,NEGATIVE
8106,0,15,Federal-gov,11,Assoc-acdm,1,(null),Exec-managerial,Husband,Female,Other,2,94,2,2.988310,POSITIVE
8106,1,15,Federal-gov,11,Assoc-acdm,1,(null),Exec-managerial,Husband,Male,Other,2,94,2,-0.065498,NEGATIVE
8107,0,16,Local-gov,12,Assoc-acdm,1,Bachelors,Exec-managerial,Husband,Female,Other,2,95,2,2.966960,POSITIVE
8107,1,16,Local-gov,12,Assoc-acdm,1,Bachelors,Exec-managerial,Husband,Male,Other,2,95,2,-0.246017,NEGATIVE
8108,0,17,Local-gov,12,Assoc-voc,2,Some-college,Exec-managerial,Not-in-family,Female,Other,2,96,3,2.950843,POSITIVE
8108,1,17,Local-gov,12,Assoc-voc,2,Some-college,Exec-managerial,Not-in-family,Male,Other,2,96,3,-0.239831,NEGATIVE
8109,0,18,State-gov,13,9th,2,11th,Exec-managerial,Not-in-family,Female,Other,3,97,3,2.942981,POSITIVE
8109,1,18,State-gov,13,9th,2,11th,Exec-managerial,Not-in-family,Male,Other,3,97,3,-0.209313,NEGATIVE
8110,0,19,State-gov,14,9th,2,Prof-school,Exec-managerial,Other-relative,Female,Other,3,98,4,2.935118,POSITIVE
8110,1,19,State-gov,14,9th,2,Prof-school,Exec-managerial,Other-relative,Male,Other,3,98,4,-0.146879,NEGATIVE
8111,0,12,Self-emp-not-inc,1,11th,0,Separated,Prof-specialty,Own-child,Female,Other,0,91,0,0.662251,POSITIVE
8111,1,12,Self-emp-not-inc,1,11th,0,Separated,Prof-specialty,Own-child,Male,Other,0,91,0,-1.255567,NEGATIVE
8112,0,13,Self-emp-inc,2,HS-grad,0,Widowed,Prof-specialty,Own-child,Female,Other,1,92,1,2.609736,POSITIVE
8112,1,13,Self-emp-inc,2,HS-grad,0,Widowed,Prof-specialty,Own-child,Male,Other,1,92,1,-0.340604,NEGATIVE
8113,0,18,State-gov,5,9th,2,11th,Exec-managerial,Not-in-family,Female,Other,3,95,3,2.967707,POSITIVE
8113,1,18,State-gov,5,9th,2,11th,Exec-managerial,Not-in-family,Male,Other,3,95,3,-0.099957,NEGATIVE
8114,0,19,State-gov,6,9th,2,Prof-school,Exec-managerial,Other-relative,Female,Other,3,97,4,2.931622,POSITIVE
8114,1,19,State-gov,6,9th,2,Prof-school,Exec-managerial,Other-relative,Male,Other,3,97,4,-0.291106,NEGATIVE
8115,0,51,Private,8,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,10,89,31,0.740138,POSITIVE
8115,1,51,Private,8,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,10,89,31,-0.818914,NEGATIVE
8116,0,51,Self-emp-not-inc,8,11th,4,Divorced,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,10,90,31,0.756210,POSITIVE
8116,1,51,Self-emp-not-inc,8,11th,4,Divorced,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,10,90,31,-0.506623,NEGATIVE
8117,0,51,Self-emp-not-inc,9,11th,4,Separated,Prof-specialty,Own-child,Female,Amer-Indian-Eskimo,10,91,32,0.772282,POSITIVE
8117,1,51,Self-emp-not-inc,9,11th,4,Separated,Prof-specialty,Own-child,Male,Amer-Indian-Eskimo,10,91,32,-0.194332,NEGATIVE
8118,0,45,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,10,76,31,0.427796,POSITIVE
8118,1,45,Private,0,Some-college,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,10,76,31,-0.097007,NEGATIVE
8119,0,45,Self-emp-not-inc,1,11th,4,Divorced,Sales,Wife,Female,Amer-Indian-Eskimo,10,78,31,1.926518,POSITIVE
8119,1,45,Self-emp-not-inc,1,11th,4,Divorced,Sales,Wife,Male,Amer-Indian-Eskimo,10,78,31,-0.173643,NEGATIVE
8120,0,46,Self-emp-not-inc,2,Prof-school,4,Separated,Sales,Own-child,Female,Amer-Indian-Eskimo,11,80,32,2.929375,POSITIVE
8120,1,46,Self-emp-not-inc,2,Prof-school,4,Separated,Sales,Own-child,Male,Amer-Indian-Eskimo,11,80,32,-0.233573,NEGATIVE
8121,0,47,Self-emp-inc,4,Assoc-acdm,4,Widowed,Sales,Own-child,Female,Amer-Indian-Eskimo,12,83,33,2.935102,POSITIVE
8121,1,47,Self-emp-inc,4,Assoc-acdm,4,Widowed,Sales,Own-child,Male,Amer-Indian-Eskimo,12,83,33,-0.289318,NEGATIVE
8122,0,48,Self-emp-inc,5,9th,4,Married-spouse-absent,Sales,Husband,Female,Amer-Indian-Eskimo,13,85,34,2.980338,POSITIVE
8122,1,48,Self-emp-inc,5,9th,4,Married-spouse-absent,Sales,Husband,Male,Amer-Indian-Eskimo,13,85,34,-0.127563,NEGATIVE
8123,0,45,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,10,89,21,0.843943,POSITIVE
8123,1,45,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,10,89,21,-0.598535,NEGATIVE
8124,0,45,Self-emp-not-inc,1,Masters,4,Divorced,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,10,90,21,0.898014,POSITIVE
8124,1,45,Self-emp-not-inc,1,Masters,4,Divorced,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,10,90,21,-0.345186,NEGATIVE
8125,0,45,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,10,89,21,0.383938,POSITIVE
8125,1,45,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,10,89,21,-1.916596,NEGATIVE
8126,0,45,Self-emp-not-inc,1,11th,4,Divorced,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,10,90,21,0.556854,POSITIVE
8126,1,45,Self-emp-not-inc,1,11th,4,Divorced,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,10,90,21,-1.705007,NEGATIVE
8127,0,46,Self-emp-not-inc,2,11th,4,Separated,Prof-specialty,Own-child,Female,Amer-Indian-Eskimo,11,91,22,0.683206,POSITIVE
8127,1,46,Self-emp-not-inc,2,11th,4,Separated,Prof-specialty,Own-child,Male,Amer-Indian-Eskimo,11,91,22,-1.486058,NEGATIVE
8128,0,47,Self-emp-inc,4,HS-grad,4,Widowed,Prof-specialty,Own-child,Female,Amer-Indian-Eskimo,12,92,23,0.711332,POSITIVE
8128,1,47,Self-emp-inc,4,HS-grad,4,Widowed,Prof-specialty,Own-child,Male,Amer-Indian-Eskimo,12,92,23,-1.254990,NEGATIVE
8129,0,48,Self-emp-inc,5,Prof-school,4,Married-spouse-absent,Prof-specialty,Husband,Female,Amer-Indian-Eskimo,13,93,24,0.731483,POSITIVE
8129,1,48,Self-emp-inc,5,Prof-school,4,Married-spouse-absent,Prof-specialty,Husband,Male,Amer-Indian-Eskimo,13,93,24,-1.019968,NEGATIVE
8130,0,50,Federal-gov,7,Assoc-acdm,5,(null),Prof-specialty,Husband,Female,Amer-Indian-Eskimo,14,94,25,0.751634,POSITIVE
8130,1,50,Federal-gov,7,Assoc-acdm,5,(null),Prof-specialty,Husband,Male,Amer-Indian-Eskimo,14,94,25,-0.707164,NEGATIVE
8131,0,50,Local-gov,8,Assoc-acdm,5,Bachelors,Prof-specialty,Husband,Female,Amer-Indian-Eskimo,15,95,26,0.771784,POSITIVE
8131,1,50,Local-gov,8,Assoc-acdm,5,Bachelors,Prof-specialty,Husband,Male,Amer-Indian-Eskimo,15,95,26,-0.354398,NEGATIVE
8132,0,51,Local-gov,10,Assoc-voc,5,Some-college,Prof-specialty,Not-in-family,Female,Amer-Indian-Eskimo,16,96,27,0.791935,POSITIVE
8132,1,51,Local-gov,10,Assoc-voc,5,Some-college,Prof-specialty,Not-in-family,Male,Amer-Indian-Eskimo,16,96,27,-0.001629,NEGATIVE
8133,0,51,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,15,76,21,0.842495,POSITIVE
8133,1,51,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,15,76,21,-0.037095,NEGATIVE
8134,0,51,Private,0,Assoc-acdm,4,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,10,76,21,0.812563,POSITIVE
8134,1,51,Private,0,Assoc-acdm,4,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,10,76,21,-0.607127,NEGATIVE
8135,0,51,Self-emp-not-inc,1,Assoc-acdm,4,Divorced,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,10,77,21,0.821691,POSITIVE
8135,1,51,Self-emp-not-inc,1,Assoc-acdm,4,Divorced,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,10,77,21,-0.309145,NEGATIVE
8136,0,51,Self-emp-not-inc,2,Assoc-voc,4,Separated,Prof-specialty,Own-child,Female,Amer-Indian-Eskimo,10,78,22,0.828767,POSITIVE
8136,1,51,Self-emp-not-inc,2,Assoc-voc,4,Separated,Prof-specialty,Own-child,Male,Amer-Indian-Eskimo,10,78,22,-0.011162,NEGATIVE
8137,0,51,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,10,76,21,0.715393,POSITIVE
8137,1,51,Private,0,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,10,76,21,-1.288873,NEGATIVE
8138,0,51,Self-emp-not-inc,1,Some-college,4,Divorced,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,10,77,21,0.725160,POSITIVE
8138,1,51,Self-emp-not-inc,1,Some-college,4,Divorced,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,10,77,21,-1.109884,NEGATIVE
8139,0,51,Self-emp-not-inc,2,11th,4,Separated,Prof-specialty,Own-child,Female,Amer-Indian-Eskimo,10,78,22,0.734288,POSITIVE
8139,1,51,Self-emp-not-inc,2,11th,4,Separated,Prof-specialty,Own-child,Male,Amer-Indian-Eskimo,10,78,22,-0.897658,NEGATIVE
8140,0,52,Self-emp-inc,4,11th,4,Widowed,Prof-specialty,Own-child,Female,Amer-Indian-Eskimo,11,79,23,0.743416,POSITIVE
8140,1,52,Self-emp-inc,4,11th,4,Widowed,Prof-specialty,Own-child,Male,Amer-Indian-Eskimo,11,79,23,-0.599675,NEGATIVE
8141,0,52,Self-emp-inc,5,11th,4,Married-spouse-absent,Prof-specialty,Husband,Female,Amer-Indian-Eskimo,11,80,24,0.752544,POSITIVE
8141,1,52,Self-emp-inc,5,11th,4,Married-spouse-absent,Prof-specialty,Husband,Male,Amer-Indian-Eskimo,11,80,24,-0.301692,NEGATIVE
8142,0,53,Federal-gov,7,HS-grad,5,(null),Prof-specialty,Husband,Female,Amer-Indian-Eskimo,12,82,25,0.761672,POSITIVE
8142,1,53,Federal-gov,7,HS-grad,5,(null),Prof-specialty,Husband,Male,Amer-Indian-Eskimo,12,82,25,-0.003711,NEGATIVE
8143,0,50,Local-gov,8,Masters,5,Bachelors,Exec-managerial,Husband,Female,Amer-Indian-Eskimo,15,90,26,0.415465,POSITIVE
8143,1,50,Local-gov,8,Masters,5,Bachelors,Exec-managerial,Husband,Male,Amer-Indian-Eskimo,15,90,26,-0.740661,NEGATIVE
8144,0,51,Local-gov,10,1st-4th,5,Some-college,Exec-managerial,Not-in-family,Female,Amer-Indian-Eskimo,16,92,27,1.470354,POSITIVE
8144,1,51,Local-gov,10,1st-4th,5,Some-college,Exec-managerial,Not-in-family,Male,Amer-Indian-Eskimo,16,92,27,-0.796405,NEGATIVE
8145,0,52,State-gov,11,Doctorate,5,11th,Exec-managerial,Not-in-family,Female,Amer-Indian-Eskimo,17,95,28,2.427647,POSITIVE
8145,1,52,State-gov,11,Doctorate,5,11th,Exec-managerial,Not-in-family,Male,Amer-Indian-Eskimo,17,95,28,-0.661178,NEGATIVE
8146,0,53,State-gov,13,5th-6th,5,Prof-school,Exec-managerial,Other-relative,Female,Amer-Indian-Eskimo,18,97,29,2.931622,POSITIVE
8146,1,53,State-gov,13,5th-6th,5,Prof-school,Exec-managerial,Other-relative,Male,Amer-Indian-Eskimo,18,97,29,-0.462912,NEGATIVE
8147,0,51,Private,8,12th,4,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,0,89,31,0.619426,POSITIVE
8147,1,51,Private,8,12th,4,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,0,89,31,-1.619365,NEGATIVE
8148,0,51,Self-emp-not-inc,8,Masters,4,Divorced,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,0,90,31,0.702404,POSITIVE
8148,1,51,Self-emp-not-inc,8,Masters,4,Divorced,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,0,90,31,-1.317834,NEGATIVE
8149,0,51,Self-emp-not-inc,9,Masters,4,Separated,Prof-specialty,Own-child,Female,Amer-Indian-Eskimo,1,91,32,0.732847,POSITIVE
8149,1,51,Self-emp-not-inc,9,Masters,4,Separated,Prof-specialty,Own-child,Male,Amer-Indian-Eskimo,1,91,32,-1.006373,NEGATIVE
8150,0,52,Self-emp-inc,10,1st-4th,4,Widowed,Prof-specialty,Own-child,Female,Amer-Indian-Eskimo,2,92,33,0.761835,POSITIVE
8150,1,52,Self-emp-inc,10,1st-4th,4,Widowed,Prof-specialty,Own-child,Male,Amer-Indian-Eskimo,2,92,33,-0.585145,NEGATIVE
8151,0,52,Self-emp-inc,10,10th,4,Married-spouse-absent,Prof-specialty,Husband,Female,Amer-Indian-Eskimo,3,93,34,0.790823,POSITIVE
8151,1,52,Self-emp-inc,10,10th,4,Married-spouse-absent,Prof-specialty,Husband,Male,Amer-Indian-Eskimo,3,93,34,-0.127199,NEGATIVE
8152,0,45,Private,8,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,0,89,31,0.601452,POSITIVE
8152,1,45,Private,8,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,0,89,31,-1.605861,NEGATIVE
8153,0,45,Self-emp-not-inc,8,11th,4,Divorced,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,0,90,31,0.623881,POSITIVE
8153,1,45,Self-emp-not-inc,8,11th,4,Divorced,Prof-specialty,Wife,Male,Amer-Indian-Eskimo,0,90,31,-1.407471,NEGATIVE
8154,0,46,Self-emp-not-inc,9,11th,4,Separated,Prof-specialty,Own-child,Female,Amer-Indian-Eskimo,1,91,32,0.644203,POSITIVE
8154,1,46,Self-emp-not-inc,9,11th,4,Separated,Prof-specialty,Own-child,Male,Amer-Indian-Eskimo,1,91,32,-1.195094,NEGATIVE
8155,0,47,Self-emp-inc,10,HS-grad,4,Widowed,Prof-specialty,Own-child,Female,Amer-Indian-Eskimo,2,92,33,0.660139,POSITIVE
8155,1,47,Self-emp-inc,10,HS-grad,4,Widowed,Prof-specialty,Own-child,Male,Amer-Indian-Eskimo,2,92,33,-0.939771,NEGATIVE
8156,0,48,Self-emp-inc,10,Prof-school,4,Married-spouse-absent,Prof-specialty,Husband,Female,Amer-Indian-Eskimo,3,93,34,0.676075,POSITIVE
8156,1,48,Self-emp-inc,10,Prof-school,4,Married-spouse-absent,Prof-specialty,Husband,Male,Amer-Indian-Eskimo,3,93,34,-0.684448,NEGATIVE
8157,0,50,Federal-gov,11,Assoc-acdm,5,(null),Prof-specialty,Husband,Female,Amer-Indian-Eskimo,4,94,35,0.692011,POSITIVE
8157,1,50,Federal-gov,11,Assoc-acdm,5,(null),Prof-specialty,Husband,Male,Amer-Indian-Eskimo,4,94,35,-0.429130,NEGATIVE
8158,0,50,Local-gov,12,Assoc-acdm,5,Bachelors,Prof-specialty,Husband,Female,Amer-Indian-Eskimo,5,95,36,0.707946,POSITIVE
8158,1,50,Local-gov,12,Assoc-acdm,5,Bachelors,Prof-specialty,Husband,Male,Amer-Indian-Eskimo,5,95,36,-0.173810,NEGATIVE
8159,0,51,Private,8,Some-college,4,Married-civ-spouse,Prof-specialty,Wife,Female,Amer-Indian-Eskimo,0,76,31,0.677483,POSITIVE
