age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,occupation,output,race,relationship,sex,workclass
73,11,15,0,Doctorate,1,36,Bachelors,Craft-repair,-0.65006,White,Husband,Female,Local-gov
73,11,15,1,Doctorate,1,36,Bachelors,Craft-repair,0.037366,White,Husband,Male,Local-gov
71,7,10,0,Prof-school,1,34,Married-spouse-absent,Craft-repair,-0.227198,Asian-Pac-Islander,Husband,Female,Self-emp-inc
71,7,10,1,Prof-school,1,34,Married-spouse-absent,Craft-repair,0.242518,Asian-Pac-Islander,Husband,Male,Self-emp-inc
76,17,22,0,9th,2,39,Prof-school,Other-service,-0.122011,Asian-Pac-Islander,Other-relative,Female,State-gov
76,17,22,1,9th,2,39,Prof-school,Other-service,0.258074,Asian-Pac-Islander,Other-relative,Male,State-gov
70,12,17,0,Assoc-voc,0,32,Widowed,Tech-support,-0.607408,White,Own-child,Female,Self-emp-inc
70,12,17,1,Assoc-voc,0,32,Widowed,Tech-support,0.011039,White,Own-child,Male,Self-emp-inc
71,13,18,0,Assoc-voc,1,32,Married-spouse-absent,Tech-support,-0.616869,White,Husband,Female,Self-emp-inc
71,13,18,1,Assoc-voc,1,32,Married-spouse-absent,Tech-support,0.231729,White,Husband,Male,Self-emp-inc
73,14,19,0,9th,1,33,(null),Craft-repair,-0.58433,White,Husband,Female,Federal-gov
73,14,19,1,9th,1,33,(null),Craft-repair,0.26427,White,Husband,Male,Federal-gov
73,15,20,0,9th,1,33,Bachelors,Craft-repair,-0.551789,White,Husband,Female,Local-gov
73,15,20,1,9th,1,33,Bachelors,Craft-repair,0.371269,White,Husband,Male,Local-gov
74,16,21,0,9th,2,33,Some-college,Craft-repair,-0.461816,White,Not-in-family,Female,Local-gov
74,16,21,1,9th,2,33,Some-college,Craft-repair,0.136134,White,Not-in-family,Male,Local-gov
57,1,3,0,Masters,0,31,Divorced,Tech-support,-0.143624,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
57,1,3,1,Masters,0,31,Divorced,Tech-support,0.326092,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
60,13,10,0,10th,1,34,Married-spouse-absent,Craft-repair,-0.126653,White,Husband,Female,Self-emp-inc
60,13,10,1,10th,1,34,Married-spouse-absent,Craft-repair,0.343064,White,Husband,Male,Self-emp-inc
61,14,13,0,Doctorate,1,35,(null),Craft-repair,-0.076048,White,Husband,Female,Federal-gov
61,14,13,1,Doctorate,1,35,(null),Craft-repair,0.766425,White,Husband,Male,Federal-gov
62,15,15,0,Doctorate,1,36,Bachelors,Craft-repair,-0.104857,White,Husband,Female,Local-gov
62,15,15,1,Doctorate,1,36,Bachelors,Craft-repair,0.761207,White,Husband,Male,Local-gov
63,16,17,0,5th-6th,2,37,Some-college,Craft-repair,-0.054747,White,Not-in-family,Female,Local-gov
63,16,17,1,5th-6th,2,37,Some-college,Craft-repair,0.320907,White,Not-in-family,Male,Local-gov
61,4,13,0,Doctorate,1,35,(null),Craft-repair,-0.836876,White,Husband,Female,Federal-gov
61,4,13,1,Doctorate,1,35,(null),Craft-repair,0.011722,White,Husband,Male,Federal-gov
62,5,15,0,Doctorate,1,36,Bachelors,Craft-repair,-0.724549,White,Husband,Female,Local-gov
62,5,15,1,Doctorate,1,36,Bachelors,Craft-repair,0.137805,White,Husband,Male,Local-gov
63,6,17,0,5th-6th,2,37,Some-college,Craft-repair,-0.588645,White,Not-in-family,Female,Local-gov
63,6,17,1,5th-6th,2,37,Some-college,Craft-repair,0.227327,White,Not-in-family,Male,Local-gov
64,7,20,0,Preschool,2,38,11th,Craft-repair,-0.367037,White,Not-in-family,Female,State-gov
64,7,20,1,Preschool,2,38,11th,Craft-repair,0.003628,White,Not-in-family,Male,State-gov
65,8,22,0,Preschool,2,39,Prof-school,Craft-repair,-0.868692,White,Other-relative,Female,State-gov
65,8,22,1,Preschool,2,39,Prof-school,Craft-repair,0.083919,White,Other-relative,Male,State-gov
61,9,13,0,Assoc-acdm,1,35,(null),Craft-repair,-0.1362,Asian-Pac-Islander,Husband,Female,Federal-gov
61,9,13,1,Assoc-acdm,1,35,(null),Craft-repair,0.333517,Asian-Pac-Islander,Husband,Male,Federal-gov
74,12,21,0,1st-4th,2,27,Some-college,Other-service,-0.03956,Asian-Pac-Islander,Not-in-family,Female,Local-gov
74,12,21,1,1st-4th,2,27,Some-college,Other-service,0.335093,Asian-Pac-Islander,Not-in-family,Male,Local-gov
75,13,22,0,1st-4th,2,28,11th,Other-service,-0.22894,Asian-Pac-Islander,Not-in-family,Female,State-gov
75,13,22,1,1st-4th,2,28,11th,Other-service,0.157101,Asian-Pac-Islander,Not-in-family,Male,State-gov
76,8,22,0,Preschool,2,29,Prof-school,Other-service,-0.098346,Asian-Pac-Islander,Other-relative,Female,State-gov
76,8,22,1,Preschool,2,29,Prof-school,Other-service,0.28018,Asian-Pac-Islander,Other-relative,Male,State-gov
73,9,13,0,Doctorate,1,25,(null),Craft-repair,-0.233714,White,Husband,Female,Federal-gov
73,9,13,1,Doctorate,1,25,(null),Craft-repair,0.151555,White,Husband,Male,Federal-gov
75,15,20,0,9th,2,28,11th,Other-service,-0.000467,Asian-Pac-Islander,Not-in-family,Female,State-gov
75,15,20,1,9th,2,28,11th,Other-service,0.371613,Asian-Pac-Islander,Not-in-family,Male,State-gov
76,17,22,0,9th,2,29,Prof-school,Other-service,-0.307228,Asian-Pac-Islander,Other-relative,Female,State-gov
76,17,22,1,9th,2,29,Prof-school,Other-service,0.066148,Asian-Pac-Islander,Other-relative,Male,State-gov
69,11,5,0,11th,0,22,Separated,Tech-support,-0.616891,White,Own-child,Female,Self-emp-not-inc
69,11,5,1,11th,0,22,Separated,Tech-support,0.231707,White,Own-child,Male,Self-emp-not-inc
70,12,8,0,HS-grad,0,23,Widowed,Tech-support,-0.456889,White,Own-child,Female,Self-emp-inc
70,12,8,1,HS-grad,0,23,Widowed,Tech-support,0.39171,White,Own-child,Male,Self-emp-inc
71,13,10,0,Prof-school,1,24,Married-spouse-absent,Tech-support,-0.296885,White,Husband,Female,Self-emp-inc
71,13,10,1,Prof-school,1,24,Married-spouse-absent,Tech-support,0.602089,White,Husband,Male,Self-emp-inc
73,14,13,0,Assoc-acdm,1,25,(null),Craft-repair,-0.020275,White,Husband,Female,Federal-gov
73,14,13,1,Assoc-acdm,1,25,(null),Craft-repair,0.353108,White,Husband,Male,Federal-gov
73,15,15,0,Assoc-acdm,1,26,Bachelors,Craft-repair,-0.274537,White,Husband,Female,Local-gov
73,15,15,1,Assoc-acdm,1,26,Bachelors,Craft-repair,0.104128,White,Husband,Male,Local-gov
68,0,1,0,Assoc-acdm,0,21,Married-civ-spouse,Tech-support,-0.716641,White,Wife,Female,Private
68,0,1,1,Assoc-acdm,0,21,Married-civ-spouse,Tech-support,0.131958,White,Wife,Male,Private
68,0,3,0,Assoc-acdm,0,21,Divorced,Tech-support,-0.666172,White,Wife,Female,Self-emp-not-inc
68,0,3,1,Assoc-acdm,0,21,Divorced,Tech-support,0.223844,White,Wife,Male,Self-emp-not-inc
69,1,5,0,Assoc-voc,0,21,Separated,Tech-support,-0.560338,White,Own-child,Female,Self-emp-not-inc
69,1,5,1,Assoc-voc,0,21,Separated,Tech-support,0.075618,White,Own-child,Male,Self-emp-not-inc
56,0,1,0,12th,0,21,Married-civ-spouse,Other-service,-0.009572,Asian-Pac-Islander,Wife,Female,Private
56,0,1,1,12th,0,21,Married-civ-spouse,Other-service,0.33718,Asian-Pac-Islander,Wife,Male,Private
57,0,3,0,Masters,0,21,Divorced,Other-service,-0.04231,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
57,0,3,1,Masters,0,21,Divorced,Other-service,0.306002,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
58,1,5,0,Masters,0,22,Separated,Other-service,-0.075048,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
58,1,5,1,Masters,0,22,Separated,Other-service,0.274824,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
59,2,8,0,1st-4th,0,23,Widowed,Other-service,-0.107787,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
59,2,8,1,1st-4th,0,23,Widowed,Other-service,0.243645,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
60,3,10,0,10th,1,24,Married-spouse-absent,Other-service,-0.140525,Asian-Pac-Islander,Husband,Female,Self-emp-inc
60,3,10,1,10th,1,24,Married-spouse-absent,Other-service,0.212467,Asian-Pac-Islander,Husband,Male,Self-emp-inc
61,4,13,0,Doctorate,1,25,(null),Other-service,-0.173263,Asian-Pac-Islander,Husband,Female,Federal-gov
61,4,13,1,Doctorate,1,25,(null),Other-service,0.181288,Asian-Pac-Islander,Husband,Male,Federal-gov
62,5,15,0,Doctorate,1,26,Bachelors,Other-service,-0.201584,Asian-Pac-Islander,Husband,Female,Local-gov
62,5,15,1,Doctorate,1,26,Bachelors,Other-service,0.15011,Asian-Pac-Islander,Husband,Male,Local-gov
63,6,17,0,5th-6th,2,27,Some-college,Other-service,-0.227746,Asian-Pac-Islander,Not-in-family,Female,Local-gov
63,6,17,1,5th-6th,2,27,Some-college,Other-service,0.118932,Asian-Pac-Islander,Not-in-family,Male,Local-gov
64,7,20,0,Preschool,2,28,11th,Other-service,-0.253909,Asian-Pac-Islander,Not-in-family,Female,State-gov
64,7,20,1,Preschool,2,28,11th,Other-service,0.087754,Asian-Pac-Islander,Not-in-family,Male,State-gov
65,8,22,0,Preschool,2,29,Prof-school,Other-service,-0.280071,Asian-Pac-Islander,Other-relative,Female,State-gov
65,8,22,1,Preschool,2,29,Prof-school,Other-service,0.056576,Asian-Pac-Islander,Other-relative,Male,State-gov
65,8,22,0,Preschool,2,29,Prof-school,Other-service,-0.018441,Asian-Pac-Islander,Other-relative,Female,State-gov
65,8,22,1,Preschool,2,29,Prof-school,Other-service,0.354822,Asian-Pac-Islander,Other-relative,Male,State-gov
56,0,1,0,12th,0,21,Married-civ-spouse,Tech-support,-0.045793,White,Wife,Female,Private
56,0,1,1,12th,0,21,Married-civ-spouse,Tech-support,0.423923,White,Wife,Male,Private
61,9,13,0,Doctorate,1,25,(null),Craft-repair,-0.030285,White,Husband,Female,Federal-gov
61,9,13,1,Doctorate,1,25,(null),Craft-repair,0.343758,White,Husband,Male,Federal-gov
62,11,15,0,Doctorate,1,26,Bachelors,Craft-repair,-0.332643,White,Husband,Female,Local-gov
62,11,15,1,Doctorate,1,26,Bachelors,Craft-repair,0.035874,White,Husband,Male,Local-gov
56,0,1,0,Some-college,0,21,Married-civ-spouse,Tech-support,-0.182548,Asian-Pac-Islander,Wife,Female,Private
56,0,1,1,Some-college,0,21,Married-civ-spouse,Tech-support,0.287167,Asian-Pac-Islander,Wife,Male,Private
65,17,22,0,9th,2,29,Prof-school,Other-service,-0.09148,Asian-Pac-Islander,Other-relative,Female,State-gov
65,17,22,1,9th,2,29,Prof-school,Other-service,0.251666,Asian-Pac-Islander,Other-relative,Male,State-gov
57,10,3,0,11th,0,21,Divorced,Tech-support,-0.720828,White,Wife,Female,Self-emp-not-inc
57,10,3,1,11th,0,21,Divorced,Tech-support,0.12777,White,Wife,Male,Self-emp-not-inc
58,11,5,0,11th,0,22,Separated,Tech-support,-0.798971,White,Own-child,Female,Self-emp-not-inc
58,11,5,1,11th,0,22,Separated,Tech-support,0.049627,White,Own-child,Male,Self-emp-not-inc
59,12,8,0,HS-grad,0,23,Widowed,Tech-support,-0.787941,White,Own-child,Female,Self-emp-inc
59,12,8,1,HS-grad,0,23,Widowed,Tech-support,0.049555,White,Own-child,Male,Self-emp-inc
60,13,10,0,Prof-school,1,24,Married-spouse-absent,Tech-support,-0.686715,White,Husband,Female,Self-emp-inc
60,13,10,1,Prof-school,1,24,Married-spouse-absent,Tech-support,0.161883,White,Husband,Male,Self-emp-inc
61,14,13,0,Assoc-acdm,1,25,(null),Craft-repair,-0.574387,White,Husband,Female,Federal-gov
61,14,13,1,Assoc-acdm,1,25,(null),Craft-repair,0.274212,White,Husband,Male,Federal-gov
62,15,15,0,Assoc-acdm,1,26,Bachelors,Craft-repair,-0.462059,White,Husband,Female,Local-gov
62,15,15,1,Assoc-acdm,1,26,Bachelors,Craft-repair,0.473608,White,Husband,Male,Local-gov
63,16,17,0,Assoc-voc,2,27,Some-college,Craft-repair,-0.291202,White,Not-in-family,Female,Local-gov
63,16,17,1,Assoc-voc,2,27,Some-college,Craft-repair,0.252781,White,Not-in-family,Male,Local-gov
64,17,20,0,9th,2,28,11th,Craft-repair,-0.336661,White,Not-in-family,Female,State-gov
64,17,20,1,9th,2,28,11th,Craft-repair,0.030876,White,Not-in-family,Male,State-gov
56,0,14,0,Assoc-acdm,0,21,Married-civ-spouse,Tech-support,-0.736502,White,Wife,Female,Private
56,0,14,1,Assoc-acdm,0,21,Married-civ-spouse,Tech-support,0.112096,White,Wife,Male,Private
93,17,46,1,Preschool,5,17,Some-college,Prof-specialty,0.211781,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
93,17,46,0,Preschool,5,17,Some-college,Prof-specialty,-1.875725,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
93,18,47,1,Preschool,5,18,11th,Prof-specialty,0.497612,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
93,18,47,0,Preschool,5,18,11th,Prof-specialty,-1.729041,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
94,18,48,1,Private,5,19,Prof-school,Prof-specialty,0.612258,Amer-Indian-Eskimo,Other-relative,Female,State-gov
94,18,48,0,Private,5,19,Prof-school,Prof-specialty,-1.571495,Amer-Indian-Eskimo,Other-relative,Male,State-gov
96,16,34,1,5th-6th,5,13,Some-college,Prof-specialty,0.276502,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
96,16,34,0,5th-6th,5,13,Some-college,Prof-specialty,-1.887112,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
97,17,35,1,Preschool,5,15,11th,Prof-specialty,0.659168,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
97,17,35,0,Preschool,5,15,11th,Prof-specialty,-1.500388,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
98,18,36,1,Preschool,5,17,Prof-school,Prof-specialty,0.783922,Amer-Indian-Eskimo,Other-relative,Female,State-gov
98,18,36,0,Preschool,5,17,Prof-school,Prof-specialty,-1.084785,Amer-Indian-Eskimo,Other-relative,Male,State-gov
80,11,30,1,Masters,4,3,Separated,Prof-specialty,0.301315,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
80,11,30,0,Masters,4,3,Separated,Prof-specialty,-1.851888,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
81,12,33,1,1st-4th,4,5,Widowed,Prof-specialty,0.560186,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
81,12,33,0,1st-4th,4,5,Widowed,Prof-specialty,-1.641795,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
82,13,35,1,10th,4,7,Married-spouse-absent,Prof-specialty,0.706741,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
82,13,35,0,10th,4,7,Married-spouse-absent,Prof-specialty,-1.418665,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
84,14,38,1,Doctorate,5,10,(null),Prof-specialty,0.780164,Amer-Indian-Eskimo,Husband,Female,Federal-gov
84,14,38,0,Doctorate,5,10,(null),Prof-specialty,-1.189233,Amer-Indian-Eskimo,Husband,Male,Federal-gov
84,15,40,1,Doctorate,5,11,Bachelors,Prof-specialty,0.800287,Amer-Indian-Eskimo,Husband,Female,Local-gov
84,15,40,0,Doctorate,5,11,Bachelors,Prof-specialty,-0.959799,Amer-Indian-Eskimo,Husband,Male,Local-gov
85,16,42,1,5th-6th,5,13,Some-college,Prof-specialty,0.82041,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
85,16,42,0,5th-6th,5,13,Some-college,Prof-specialty,-0.730367,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
86,17,45,1,Preschool,5,15,11th,Prof-specialty,0.840532,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
86,17,45,0,Preschool,5,15,11th,Prof-specialty,-0.498294,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
87,18,47,1,Preschool,5,17,Prof-school,Prof-specialty,0.882828,Amer-Indian-Eskimo,Other-relative,Female,State-gov
87,18,47,0,Preschool,5,17,Prof-school,Prof-specialty,-0.153686,Amer-Indian-Eskimo,Other-relative,Male,State-gov
85,16,34,1,5th-6th,2,13,Some-college,Prof-specialty,0.535496,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
85,16,34,0,5th-6th,2,13,Some-college,Prof-specialty,-1.586107,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
86,17,35,1,Preschool,2,15,11th,Prof-specialty,0.809096,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
86,17,35,0,Preschool,2,15,11th,Prof-specialty,-1.161881,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
87,18,36,1,Preschool,2,17,Prof-school,Prof-specialty,0.865465,Amer-Indian-Eskimo,Other-relative,Female,State-gov
87,18,36,0,Preschool,2,17,Prof-school,Prof-specialty,-0.679077,Amer-Indian-Eskimo,Other-relative,Male,State-gov
98,18,36,1,9th,5,19,Prof-school,Prof-specialty,0.055107,Amer-Indian-Eskimo,Other-relative,Female,State-gov
98,18,36,0,9th,5,19,Prof-school,Prof-specialty,-1.999594,Amer-Indian-Eskimo,Other-relative,Male,State-gov
85,16,42,1,Assoc-voc,5,13,Some-college,Prof-specialty,0.275808,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
85,16,42,0,Assoc-voc,5,13,Some-college,Prof-specialty,-2.003628,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
86,17,45,1,9th,5,15,11th,Prof-specialty,0.479288,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
86,17,45,0,9th,5,15,11th,Prof-specialty,-1.827226,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
87,18,47,1,9th,5,17,Prof-school,Prof-specialty,0.625844,Amer-Indian-Eskimo,Other-relative,Female,State-gov
87,18,47,0,9th,5,17,Prof-school,Prof-specialty,-1.617133,Amer-Indian-Eskimo,Other-relative,Male,State-gov
87,18,36,1,9th,2,17,Prof-school,Prof-specialty,0.249358,Amer-Indian-Eskimo,Other-relative,Female,State-gov
87,18,36,0,9th,2,17,Prof-school,Prof-specialty,-1.990352,Amer-Indian-Eskimo,Other-relative,Male,State-gov
93,7,34,1,Preschool,5,17,Some-college,Prof-specialty,0.140597,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
93,7,34,0,Preschool,5,17,Some-college,Prof-specialty,-2.041073,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
93,8,35,1,Preschool,5,18,11th,Prof-specialty,0.375901,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
93,8,35,0,Preschool,5,18,11th,Prof-specialty,-1.915815,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
94,8,36,1,Private,5,19,Prof-school,Prof-specialty,0.509005,Amer-Indian-Eskimo,Other-relative,Female,State-gov
94,8,36,0,Private,5,19,Prof-school,Prof-specialty,-1.772633,Amer-Indian-Eskimo,Other-relative,Male,State-gov
87,8,48,1,Private,5,19,Prof-school,Prof-specialty,0.068445,Amer-Indian-Eskimo,Other-relative,Female,State-gov
87,8,48,0,Private,5,19,Prof-school,Prof-specialty,-2.016388,Amer-Indian-Eskimo,Other-relative,Male,State-gov
82,7,46,1,1st-4th,5,17,Some-college,Prof-specialty,0.126985,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
82,7,46,0,1st-4th,5,17,Some-college,Prof-specialty,-1.992819,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
82,8,47,1,1st-4th,5,18,11th,Prof-specialty,0.342104,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
82,8,47,0,1st-4th,5,18,11th,Prof-specialty,-1.981493,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
83,8,48,1,10th,5,19,Prof-school,Prof-specialty,0.490554,Amer-Indian-Eskimo,Other-relative,Female,State-gov
83,8,48,0,10th,5,19,Prof-school,Prof-specialty,-1.830534,Amer-Indian-Eskimo,Other-relative,Male,State-gov
83,3,48,1,Private,5,19,Prof-school,Prof-specialty,0.13159,Amer-Indian-Eskimo,Other-relative,Female,State-gov
83,3,48,0,Private,5,19,Prof-school,Prof-specialty,-1.973129,Amer-Indian-Eskimo,Other-relative,Male,State-gov
84,5,33,1,Doctorate,5,11,Bachelors,Prof-specialty,0.393498,Amer-Indian-Eskimo,Husband,Female,Local-gov
84,5,33,0,Doctorate,5,11,Bachelors,Prof-specialty,-1.908623,Amer-Indian-Eskimo,Husband,Male,Local-gov
85,6,34,1,5th-6th,5,13,Some-college,Prof-specialty,0.679068,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov
85,6,34,0,5th-6th,5,13,Some-college,Prof-specialty,-1.523882,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov
86,7,35,1,Preschool,5,15,11th,Prof-specialty,0.7267,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
86,7,35,0,Preschool,5,15,11th,Prof-specialty,-1.108276,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
87,8,36,1,Preschool,5,17,Prof-school,Prof-specialty,0.764885,Amer-Indian-Eskimo,Other-relative,Female,State-gov
87,8,36,0,Preschool,5,17,Prof-school,Prof-specialty,-0.571439,Amer-Indian-Eskimo,Other-relative,Male,State-gov
87,8,36,1,9th,5,17,Prof-school,Prof-specialty,0.37822,Amer-Indian-Eskimo,Other-relative,Female,State-gov
87,8,36,0,9th,5,17,Prof-school,Prof-specialty,-1.913978,Amer-Indian-Eskimo,Other-relative,Male,State-gov
91,11,30,0,Masters,4,3,Separated,Sales,-0.113973,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
91,11,30,1,Masters,4,3,Separated,Sales,0.265582,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
92,12,33,0,1st-4th,4,5,Widowed,Sales,-0.318788,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
92,12,33,1,1st-4th,4,5,Widowed,Sales,0.05272,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
95,14,38,0,Doctorate,1,10,(null),Exec-managerial,-0.233135,Amer-Indian-Eskimo,Husband,Female,Federal-gov
95,14,38,1,Doctorate,1,10,(null),Exec-managerial,0.152227,Amer-Indian-Eskimo,Husband,Male,Federal-gov
81,12,33,0,1st-4th,4,5,Widowed,Sales,-0.145035,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
81,12,33,1,1st-4th,4,5,Widowed,Sales,0.236566,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
82,13,35,0,10th,4,7,Married-spouse-absent,Sales,-0.343762,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
82,13,35,1,10th,4,7,Married-spouse-absent,Sales,0.022045,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
84,14,38,0,Doctorate,1,10,(null),Exec-managerial,-0.03851,Amer-Indian-Eskimo,Husband,Female,Federal-gov
84,14,38,1,Doctorate,1,10,(null),Exec-managerial,0.336075,Amer-Indian-Eskimo,Husband,Male,Federal-gov
84,15,40,0,Doctorate,1,11,Bachelors,Exec-managerial,-0.271027,Amer-Indian-Eskimo,Husband,Female,Local-gov
84,15,40,1,Doctorate,1,11,Bachelors,Exec-managerial,0.108206,Amer-Indian-Eskimo,Husband,Male,Local-gov
91,15,41,0,Assoc-voc,4,12,Separated,Sales,-0.023022,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
91,15,41,1,Assoc-voc,4,12,Separated,Sales,0.350543,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
92,16,42,0,Assoc-voc,4,13,Widowed,Sales,-0.197499,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
92,16,42,1,Assoc-voc,4,13,Widowed,Sales,0.187558,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
93,16,43,0,Assoc-voc,4,14,Married-spouse-absent,Sales,-0.343015,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
93,16,43,1,Assoc-voc,4,14,Married-spouse-absent,Sales,0.022975,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
90,10,39,0,Assoc-acdm,4,11,Married-civ-spouse,Sales,-0.354964,Amer-Indian-Eskimo,Wife,Female,Private
90,10,39,1,Assoc-acdm,4,11,Married-civ-spouse,Sales,0.008113,Amer-Indian-Eskimo,Wife,Male,Private
